Iteration,Year,Sex,AFR
33,22,F,8.70836993874477
34,22,F,8.7814206458418
35,22,F,8.74824547716882
36,22,F,8.75184965388864
37,22,F,8.63682832100545
38,22,F,8.72134575887104
39,22,F,8.69669345592963
40,22,F,8.69263054810539
41,22,F,8.65614454380746
42,22,F,8.62093649031596
43,22,F,8.60069165269397
44,22,F,8.80371192915799
45,22,F,8.66373693661781
46,22,F,8.6719465928866
47,22,F,8.67104439329259
48,22,F,8.63954611979064
49,22,F,8.67219414563281
50,22,F,8.65248679475178
51,22,F,8.63941853936519
52,22,F,8.72818227758246
53,22,F,8.69526867804724
54,22,F,8.68996714918322
55,22,F,8.72588714654441
56,22,F,8.79395441686965
57,22,F,8.72703734664131
58,22,F,8.69492754378038
59,22,F,8.72923779436005
60,22,F,8.75801217069401
61,22,F,8.70194643593358
62,22,F,8.7294915781153
63,22,F,8.67401063652507
64,22,F,8.65183762678118
65,22,F,8.73976764675445
66,22,F,8.66788720045316
67,22,F,8.79552642760046
68,22,F,8.68556258427143
69,22,F,8.64494704014811
70,22,F,8.74348061088535
71,22,F,8.80072871917166
72,22,F,8.68209186834987
73,22,F,8.68121611576958
74,22,F,8.70575458650086
75,22,F,8.72244689983692
76,22,F,8.73398165558478
77,22,F,8.68975021845836
78,22,F,8.70249950499738
79,22,F,8.75513551950509
80,22,F,8.67096618327012
81,22,F,8.62602136959416
82,22,F,8.75493931485744
83,22,F,8.71812512359908
84,22,F,8.71480283212218
85,22,F,8.70050547910638
86,22,F,8.6908680419797
87,22,F,8.71234568571914
88,22,F,8.73526898114492
89,22,F,8.69307506941662
90,22,F,8.71084392027461
91,22,F,8.7138878180241
92,22,F,8.69361077204205
93,22,F,8.6881145119473
94,22,F,8.67061207738284
95,22,F,8.7193415999303
96,22,F,8.64300930768965
97,22,F,8.67038807596508
98,22,F,8.73789701637714
99,22,F,8.67774432247196
100,22,F,8.75112044041292
1,23,F,8.71764012512494
2,23,F,8.64416715207363
3,23,F,8.72408133850991
4,23,F,8.67643375037615
5,23,F,8.69497665517693
6,23,F,8.67120659752726
7,23,F,8.67760316092288
8,23,F,8.68981569168804
9,23,F,8.7558282851456
10,23,F,8.73882962423625
11,23,F,8.75039299981631
12,23,F,8.7079511602426
13,23,F,8.74498322268842
14,23,F,8.68728826557821
15,23,F,8.68378288197131
16,23,F,8.77934664463758
17,23,F,8.72710825812033
18,23,F,8.68829088419639
19,23,F,8.7448478641913
20,23,F,8.62124864272602
21,23,F,8.70406330697132
22,23,F,8.80503386732718
23,23,F,8.67656302055403
24,23,F,8.62784365865087
25,23,F,8.64233376483997
26,23,F,8.66681116940875
27,23,F,8.64552621278717
28,23,F,8.69972008777913
29,23,F,8.62618179218465
30,23,F,8.71714229866923
31,23,F,8.71895915504155
32,23,F,8.62850291239073
33,23,F,8.69223054324524
34,23,F,8.76166963478694
35,23,F,8.73263495381351
36,23,F,8.73220577809809
37,23,F,8.62035428446645
38,23,F,8.70400417525467
39,23,F,8.67548106908565
40,23,F,8.67264898806561
41,23,F,8.63900232089594
42,23,F,8.60267351643792
43,23,F,8.58347424857419
44,23,F,8.78514493484119
45,23,F,8.64725170810643
46,23,F,8.65676518847207
47,23,F,8.65099309421892
48,23,F,8.62341512221465
49,23,F,8.6527046934619
50,23,F,8.63661474887249
51,23,F,8.62264970564334
52,23,F,8.70663088172645
53,23,F,8.68011821180398
54,23,F,8.66678976406964
55,23,F,8.70947411906524
56,23,F,8.7720327168889
57,23,F,8.70825815832139
58,23,F,8.67853072392292
59,23,F,8.71308258817471
60,23,F,8.73973140549004
61,23,F,8.68216677470035
62,23,F,8.71087133510043
63,23,F,8.65617362216017
64,23,F,8.63451442055481
65,23,F,8.72098403228878
66,23,F,8.65291699005362
67,23,F,8.77742748034136
68,23,F,8.66550724467466
69,23,F,8.62591423444694
70,23,F,8.7276810802048
71,23,F,8.78287529566
72,23,F,8.6646676476864
73,23,F,8.66343163146597
74,23,F,8.68451125111699
75,23,F,8.7023384557812
76,23,F,8.7143117329442
77,23,F,8.67094419379934
78,23,F,8.68835830535285
79,23,F,8.73671564178014
80,23,F,8.65864927713818
81,23,F,8.60664976409723
82,23,F,8.7372294329842
83,23,F,8.69733333787824
84,23,F,8.69346815545676
85,23,F,8.68446253105869
86,23,F,8.67311971635485
87,23,F,8.69376682321248
88,23,F,8.71643332711602
89,23,F,8.674550015064
90,23,F,8.69194920169185
91,23,F,8.69285743935621
92,23,F,8.6796837845492
93,23,F,8.6671164769647
94,23,F,8.65218411030539
95,23,F,8.70153053397657
96,23,F,8.62551909592412
97,23,F,8.6498728901166
98,23,F,8.71684039113393
99,23,F,8.66036594254285
100,23,F,8.73442184589637
1,24,F,8.70470034364056
2,24,F,8.63623865437108
3,24,F,8.70899591033164
4,24,F,8.6644022351704
5,24,F,8.67809548365949
6,24,F,8.65254251423791
7,24,F,8.66185285234709
8,24,F,8.67471047991005
9,24,F,8.7440397517298
10,24,F,8.71992131202583
11,24,F,8.7392671567351
12,24,F,8.69596370227176
13,24,F,8.72832760238333
14,24,F,8.67306203843354
15,24,F,8.6670329744679
16,24,F,8.76036975621929
17,24,F,8.71455563018473
18,24,F,8.67476545917894
19,24,F,8.72640740776723
20,24,F,8.60866620188872
21,24,F,8.69198262367341
22,24,F,8.78627050416495
23,24,F,8.65641929351697
24,24,F,8.61483404716808
25,24,F,8.6245029968527
26,24,F,8.65431832496544
27,24,F,8.6353142037584
28,24,F,8.68321420984407
29,24,F,8.60778134334064
30,24,F,8.69934473319952
31,24,F,8.70443714503737
32,24,F,8.61715480664685
33,24,F,8.67882331897491
34,24,F,8.74443253936549
35,24,F,8.72045744663198
36,24,F,8.71552841618729
37,24,F,8.60733984213553
38,24,F,8.68916788172421
39,24,F,8.65732982351838
40,24,F,8.65627534169264
41,24,F,8.6256264501016
42,24,F,8.58759815076809
43,24,F,8.56971314773772
44,24,F,8.76833639654404
45,24,F,8.63341425781537
46,24,F,8.64473172015669
47,24,F,8.63384866612281
48,24,F,8.61069700977377
49,24,F,8.63663535880266
50,24,F,8.62438077137494
51,24,F,8.60885011037961
52,24,F,8.68854090586341
53,24,F,8.66758824223831
54,24,F,8.64726120385424
55,24,F,8.69704707145434
56,24,F,8.75332712372534
57,24,F,8.69290606358412
58,24,F,8.66600900164363
59,24,F,8.70006630184367
60,24,F,8.72474106448342
61,24,F,8.66623321624662
62,24,F,8.69476310645653
63,24,F,8.64139953222478
64,24,F,8.61949080854463
65,24,F,8.70501504964871
66,24,F,8.64100814086889
67,24,F,8.76202657597945
68,24,F,8.64876401797938
69,24,F,8.60995939768181
70,24,F,8.71531966003211
71,24,F,8.7677258778509
72,24,F,8.64966001693028
73,24,F,8.64908885730483
74,24,F,8.66638608187
75,24,F,8.68512265644305
76,24,F,8.69732659349125
77,24,F,8.65481549416324
78,24,F,8.67723753815558
79,24,F,8.72090665940023
80,24,F,8.64920795608806
81,24,F,8.58975805107462
82,24,F,8.72269902381523
83,24,F,8.68062538837585
84,24,F,8.67522954515088
85,24,F,8.67160998114775
86,24,F,8.65842619615669
87,24,F,8.67832335776218
88,24,F,8.70003122851566
89,24,F,8.65856833731219
90,24,F,8.67602918331492
91,24,F,8.6754668106121
92,24,F,8.6684066161131
93,24,F,8.64800265637446
94,24,F,8.63742003978038
95,24,F,8.68699023914622
96,24,F,8.61136480065215
97,24,F,8.63239141345429
98,24,F,8.69836032963251
99,24,F,8.64527687073424
100,24,F,8.72067825448445
1,25,F,8.69432236759234
2,25,F,8.63233820856856
3,25,F,8.69688713604003
4,25,F,8.65518050095061
5,25,F,8.66386067859553
6,25,F,8.63705403498188
7,25,F,8.64898943005402
8,25,F,8.66170477233963
9,25,F,8.73478396408498
10,25,F,8.70430842546319
11,25,F,8.73097355272998
12,25,F,8.68714363089489
13,25,F,8.7139730539618
14,25,F,8.66257013217504
15,25,F,8.65374644378035
16,25,F,8.74384843585495
17,25,F,8.7050575320952
18,25,F,8.66413790132047
19,25,F,8.71138666204275
20,25,F,8.59841988395481
21,25,F,8.68451342793246
22,25,F,8.77045181976582
23,25,F,8.63959484724834
24,25,F,8.60516151685252
25,25,F,8.60924492158216
26,25,F,8.64468725558191
27,25,F,8.62799042097451
28,25,F,8.67040623544685
29,25,F,8.592743793511
30,25,F,8.68438939716679
31,25,F,8.692885023522
32,25,F,8.60855756914905
33,25,F,8.66810705725598
34,25,F,8.7296635265485
35,25,F,8.71165975672174
36,25,F,8.70176839001095
37,25,F,8.59773330174465
38,25,F,8.67679592936181
39,25,F,8.64217291427569
40,25,F,8.643440495665
41,25,F,8.61596399271341
42,25,F,8.57565471964102
43,25,F,8.55934960757129
44,25,F,8.75326304866349
45,25,F,8.62218786728896
46,25,F,8.63580669048251
47,25,F,8.61955262080643
48,25,F,8.60133805185072
49,25,F,8.62392958985204
50,25,F,8.6157260957105
51,25,F,8.59798208142572
52,25,F,8.67384484013032
53,25,F,8.65763763709695
54,25,F,8.6312951731133
55,25,F,8.68855037735113
56,25,F,8.7377589959308
57,25,F,8.68091477139476
58,25,F,8.65730281714835
59,25,F,8.69013853615994
60,25,F,8.71298857303471
61,25,F,8.65406750972063
62,25,F,8.68111751551204
63,25,F,8.62963792509349
64,25,F,8.60673717384164
65,25,F,8.69182208837904
66,25,F,8.63211948937127
67,25,F,8.7492788707456
68,25,F,8.6352641551258
69,25,F,8.59702123598721
70,25,F,8.70633946564826
71,25,F,8.75523505818179
72,25,F,8.63703606149877
73,25,F,8.63812436563304
74,25,F,8.65131619470803
75,25,F,8.67074562372559
76,25,F,8.68297137915585
77,25,F,8.64131462713313
78,25,F,8.66909538773788
79,25,F,8.70765639304003
80,25,F,8.64262361663276
81,25,F,8.57530318766307
82,25,F,8.71129169181443
83,25,F,8.66791742365764
84,25,F,8.66002204341622
85,25,F,8.66190382338447
86,25,F,8.64673785473142
87,25,F,8.66595252627613
88,25,F,8.68602009714579
89,25,F,8.64509103436164
90,25,F,8.66302226704401
91,25,F,8.66162364825652
92,25,F,8.65975277176167
93,25,F,8.63073382591939
94,25,F,8.62626582836313
95,25,F,8.67566599690793
96,25,F,8.60049414892298
97,25,F,8.61787924460107
98,25,F,8.6824096928997
99,25,F,8.63244870996618
100,25,F,8.70984325827366
1,26,F,8.68648231158464
2,26,F,8.63244777338211
3,26,F,8.68771447243261
4,26,F,8.64874494643212
5,26,F,8.65222460616611
6,26,F,8.62468337072447
7,26,F,8.6389759927285
8,26,F,8.65077403940247
9,26,F,8.72803432628987
10,26,F,8.69193140887982
11,26,F,8.72549149043738
12,26,F,8.68145569427057
13,26,F,8.70188335222398
14,26,F,8.65576544438479
15,26,F,8.64385585117807
16,26,F,8.72973277392563
17,26,F,8.69859128033761
18,26,F,8.6563768843838
19,26,F,8.69971995117691
20,26,F,8.59048149046321
21,26,F,8.6816087903892
22,26,F,8.75752530474125
23,26,F,8.62601635576839
24,26,F,8.59879490740327
25,26,F,8.59650827460495
26,26,F,8.63789797424685
27,26,F,8.62353415622656
28,26,F,8.66123457889759
29,26,F,8.58100967840599
30,26,F,8.67222670633923
31,26,F,8.68426573372029
32,26,F,8.60268634423484
33,26,F,8.66004923389792
34,26,F,8.71732278604411
35,26,F,8.70620533263338
36,26,F,8.6908851110645
37,26,F,8.59149634656863
38,26,F,8.66685466539549
39,26,F,8.62995549540049
40,26,F,8.63409174727058
41,26,F,8.60997858113444
42,26,F,8.56680011689765
43,26,F,8.55234039913045
44,26,F,8.73990399845837
45,26,F,8.61354298016744
46,26,F,8.6299608417276
47,26,F,8.60805640949124
48,26,F,8.59529789555129
49,26,F,8.61454183980364
50,26,F,8.61061035873972
51,26,F,8.59001506575683
52,26,F,8.66248843772044
53,26,F,8.65023343224852
54,26,F,8.61882189500072
55,26,F,8.68394540329486
56,26,F,8.72526368328478
57,26,F,8.67223278702836
58,26,F,8.65237125307212
59,26,F,8.68326107764097
60,26,F,8.70443357437831
61,26,F,8.64561124015972
62,26,F,8.66989377217508
63,26,F,8.62084901221237
64,26,F,8.59622804136102
65,26,F,8.68137266481318
66,26,F,8.62621951801973
67,26,F,8.73914708669293
68,26,F,8.62495316689901
69,26,F,8.58705066464432
70,26,F,8.70069966873425
71,26,F,8.74536551331173
72,26,F,8.6267681898861
73,26,F,8.63049030143557
74,26,F,8.63924852307669
75,26,F,8.65916179435058
76,26,F,8.67120078481595
77,26,F,8.63040132612003
78,26,F,8.66390065057291
79,26,F,8.69692177783109
80,26,F,8.63888647404694
81,26,F,8.56324947906685
82,26,F,8.70296301018109
83,26,F,8.65914656184053
84,26,F,8.64779196714212
85,26,F,8.65531153610904
86,26,F,8.63801578632622
87,26,F,8.65660318804268
88,26,F,8.67436382308707
89,26,F,8.63408574123238
90,26,F,8.6528783347528
91,26,F,8.6512549053059
92,26,F,8.65370117277318
93,26,F,8.61527454265291
94,26,F,8.61868123867083
95,26,F,8.66751587114741
96,26,F,8.59286879975941
97,26,F,8.60628334210556
98,26,F,8.66894761630228
99,26,F,8.62185599185395
100,26,F,8.70188169022725
1,27,F,8.68116272755387
2,27,F,8.6365714514617
3,27,F,8.68144732265977
4,27,F,8.64507977208352
5,27,F,8.64314862491932
6,27,F,8.61538463497784
7,27,F,8.63178429693924
8,27,F,8.64189633750047
9,27,F,8.72377125815177
10,27,F,8.68274438185859
11,27,F,8.72280851586923
12,27,F,8.67887640975257
13,27,F,8.69202742574552
14,27,F,8.65262091074351
15,27,F,8.6373110174896
16,27,F,8.71798042602848
17,27,F,8.69514543187275
18,27,F,8.65146141566938
19,27,F,8.69135771265739
20,27,F,8.58482856336749
21,27,F,8.68325305832408
22,27,F,8.74744738614249
23,27,F,8.61562456782818
24,27,F,8.59571583099868
25,27,F,8.58625063200873
26,27,F,8.63393902943063
27,27,F,8.62193221465047
28,27,F,8.65565558022149
29,27,F,8.57253156417815
30,27,F,8.66281606042977
31,27,F,8.67855196673058
32,27,F,8.59952325273498
33,27,F,8.65462591233741
34,27,F,8.70737660427988
35,27,F,8.70407404075497
36,27,F,8.68284665431749
37,27,F,8.58860395883782
38,27,F,8.6593177355238
39,27,F,8.6206343174532
40,27,F,8.62819244112851
41,27,F,8.60765035906142
42,27,F,8.56100350619719
43,27,F,8.54865750579844
44,27,F,8.72824083594384
45,27,F,8.60745720696114
46,27,F,8.62717515118574
47,27,F,8.59932122337362
48,27,F,8.59254923374064
49,27,F,8.60843747869049
50,27,F,8.60901126547084
51,27,F,8.58492571735802
52,27,F,8.65443069637981
53,27,F,8.64535065611702
54,27,F,8.60978753965712
55,27,F,8.68321056054332
56,27,F,8.71579009996441
57,27,F,8.66682306783483
58,27,F,8.65119180963039
59,27,F,8.67940770949972
60,27,F,8.69904796146043
61,27,F,8.64082543087825
62,27,F,8.66105943914858
63,27,F,8.61500350493231
64,27,F,8.58794218112214
65,27,F,8.67364071881988
66,27,F,8.62328629682471
67,27,F,8.73160153007517
68,27,F,8.61779037365861
69,27,F,8.58001043126704
70,27,F,8.6983751860652
71,27,F,8.73808798766786
72,27,F,8.61883421723397
73,27,F,8.62615411319322
74,27,F,8.63013966153106
75,27,F,8.65033391305343
76,27,F,8.66197878415706
77,27,F,8.62204439157196
78,27,F,8.66163262019885
79,27,F,8.68866864830264
80,27,F,8.63799582087098
81,27,F,8.55356844105405
82,27,F,8.69768022957425
83,27,F,8.65427042302994
84,27,F,8.6384967084715
85,27,F,8.6518121016044
86,27,F,8.63223161328451
87,27,F,8.65023558451696
88,27,F,8.66503274905733
89,27,F,8.62552681164709
90,27,F,8.64555842972498
91,27,F,8.64430606930416
92,27,F,8.65023629220373
93,27,F,8.60159311406417
94,27,F,8.61463997006802
95,27,F,8.6625105343191
96,27,F,8.58846417670852
97,27,F,8.5975616733495
98,27,F,8.65793957512702
99,27,F,8.61347638795394
100,27,F,8.69676954705991
1,28,F,8.67835268680188
2,28,F,8.64473563821565
3,28,F,8.6780649364767
4,28,F,8.64417707823972
5,28,F,8.63660284802932
6,28,F,8.60912358412206
7,28,F,8.62739469750792
8,28,F,8.6350524364658
9,28,F,8.72198213233614
10,28,F,8.67671496623075
11,28,F,8.72292052784342
12,28,F,8.6793939407614
13,28,F,8.68437936222395
14,28,F,8.65312941541712
15,28,F,8.63407844032115
16,28,F,8.7085564469895
17,28,F,8.69471999771692
18,28,F,8.64938086923992
19,28,F,8.68626609564939
20,28,F,8.5814442641624
21,28,F,8.68946176403545
22,28,F,8.74018332543933
23,28,F,8.60837379238227
24,28,F,8.59591870310881
25,28,F,8.57843809682701
26,28,F,8.63280768242456
27,28,F,8.62317889070846
28,28,F,8.65364309190716
29,28,F,8.56727378198132
30,28,F,8.65612574238993
31,28,F,8.6757261209
32,28,F,8.59905735152922
33,28,F,8.65182167377155
34,28,F,8.69979739789914
35,28,F,8.70526209648701
36,28,F,8.67762980168341
37,28,F,8.58904435398643
38,28,F,8.65416608971717
39,28,F,8.61417743466742
40,28,F,8.6257217378961
41,28,F,8.60897602721863
42,28,F,8.55824611660588
43,28,F,8.54828794548169
44,28,F,8.71825772533567
45,28,F,8.60391532616688
46,28,F,8.62744082390175
47,28,F,8.5933178170376
48,28,F,8.59307754399338
49,28,F,8.60559267256573
50,28,F,8.61092443756371
51,28,F,8.58269792188607
52,28,F,8.64964384090416
53,28,F,8.64297217960049
54,28,F,8.60415375860279
55,28,F,8.68634129756664
56,28,F,8.70930037674041
57,28,F,8.66466276342725
58,28,F,8.65376029197484
59,28,F,8.67856407815234
60,28,F,8.69681592155922
61,28,F,8.63969030542699
62,28,F,8.65459025142621
63,28,F,8.61208249637377
64,28,F,8.58186267662168
65,28,F,8.66860682314713
66,28,F,8.62330740757453
67,28,F,8.72662009113912
68,28,F,8.61374856794638
69,28,F,8.57587482127558
70,28,F,8.69935649430139
71,28,F,8.73338127343693
72,28,F,8.61321742634225
73,28,F,8.62509837507282
74,28,F,8.62395568401741
75,28,F,8.64423299104174
76,28,F,8.65527841416426
77,28,F,8.61622157961651
78,28,F,8.66228098410843
79,28,F,8.68287156777298
80,28,F,8.63996029902943
81,28,F,8.54623869669509
82,28,F,8.69542204337077
83,28,F,8.65326681859984
84,28,F,8.63210456436305
85,28,F,8.65139604078646
86,28,F,8.629367344723
87,28,F,8.64682110456479
88,28,F,8.65800364264455
89,28,F,8.61939538765137
90,28,F,8.6410344931913
91,28,F,8.64074060725232
92,28,F,8.64934822467541
93,28,F,8.58966155578017
94,28,F,8.61412976914371
95,28,F,8.66063315322614
96,28,F,8.58726940768987
97,28,F,8.59168291685306
98,28,F,8.64935741554206
99,28,F,8.60729084202368
100,28,F,8.69449397167909
1,29,F,8.67804785260344
2,29,F,8.65698939716597
3,29,F,8.67755633871572
4,29,F,8.64603694717334
5,29,F,8.63256595139116
6,29,F,8.60587741080747
7,29,F,8.62579611192857
8,29,F,8.63022588928555
9,29,F,8.72266122653444
10,29,F,8.67382419048406
11,29,F,8.72583188240078
12,29,F,8.68300800248954
13,29,F,8.67891839211905
14,29,F,8.65730393840782
15,29,F,8.63414088690361
16,29,F,8.70143314500613
17,29,F,8.69732672142149
18,29,F,8.65013507393324
19,29,F,8.68442670961683
20,29,F,8.58031726636856
21,29,F,8.70028199044114
22,29,F,8.73570710397676
23,29,F,8.6042314684772
24,29,F,8.59941085950817
25,29,F,8.57304503932785
26,29,F,8.63451011177131
27,29,F,8.6272759340337
28,29,F,8.65518823218568
29,29,F,8.56521217000016
30,29,F,8.65213281460021
31,29,F,8.67578028251858
32,29,F,8.60128457540237
33,29,F,8.651629582367
34,29,F,8.69456371918713
35,29,F,8.70978216690905
36,29,F,8.67522007224548
37,29,F,8.59281894114402
38,29,F,8.65138800098248
39,29,F,8.61056399460562
40,29,F,8.62667453355983
41,29,F,8.61396901569564
42,29,F,8.55852114395858
43,29,F,8.5512337319099
44,29,F,8.70994148238979
45,29,F,8.60290929186151
46,29,F,8.63075929450222
47,29,F,8.59002636727001
48,29,F,8.5968809050594
49,29,F,8.60599425216613
50,29,F,8.61636345955102
51,29,F,8.58332277350411
52,29,F,8.64811333559504
53,29,F,8.64308859704318
54,29,F,8.60189734580625
55,29,F,8.69335005559722
56,29,F,8.70576960543195
57,29,F,8.66574305337643
58,29,F,8.66009082482421
59,29,F,8.68072762443739
60,29,F,8.69773401200909
61,29,F,8.64220522867199
62,29,F,8.65046999471667
63,29,F,8.61207739129829
64,29,F,8.57797696736548
65,29,F,8.66625832453884
66,29,F,8.62627986106841
67,29,F,8.72418823634208
68,29,F,8.61281380154414
69,29,F,8.57462945601894
70,29,F,8.70364957762384
71,29,F,8.7312321972284
72,29,F,8.60990661624981
73,29,F,8.62732071658222
74,29,F,8.6206719558144
75,29,F,8.64083824562313
76,29,F,8.65108162497951
77,29,F,8.61291954766499
78,29,F,8.66584574028748
79,29,F,8.67951370844543
80,29,F,8.64479819732949
81,29,F,8.54124591623546
82,29,F,8.69617841797438
83,29,F,8.65613362234762
84,29,F,8.62859461035506
85,29,F,8.65406547796293
86,29,F,8.62941529866714
87,29,F,8.64634206913826
88,29,F,8.65325967519951
89,29,F,8.61567946989724
90,29,F,8.63928916550671
91,29,F,8.64053957601931
92,29,F,8.65103269983133
93,29,F,8.57945554291367
94,29,F,8.61715254306067
95,29,F,8.66187934816099
96,29,F,8.58928738886258
97,29,F,8.58862623077649
98,29,F,8.64317936540592
99,29,F,8.60328363557436
100,29,F,8.69505330514073
1,30,F,8.68025055137304
2,30,F,8.67340505496094
3,30,F,8.67992029424157
4,30,F,8.65066751676239
5,30,F,8.63102503397524
6,30,F,8.60563460306057
7,30,F,8.62698601750446
8,30,F,8.62740305103423
9,30,F,8.72580969369421
10,30,F,8.67406648641395
11,30,F,8.73155549851768
12,30,F,8.68972979996238
13,30,F,8.67562885707502
14,30,F,8.66517795474072
15,30,F,8.63749716657976
16,30,F,8.69658996236897
17,30,F,8.7029894347986
18,30,F,8.65373446543102
19,30,F,8.6858365336995
20,30,F,8.58144166397018
21,30,F,8.71579319928226
22,30,F,8.73400130708056
23,30,F,8.6031778307964
24,30,F,8.60621277019488
25,30,F,8.57005389550921
26,30,F,8.63906165516796
27,30,F,8.63423250713342
28,30,F,8.66029931309625
29,30,F,8.56633383929821
30,30,F,8.65082302504493
31,30,F,8.67871623591487
32,30,F,8.60620766526134
33,30,F,8.65405119123476
34,30,F,8.6916602430781
35,30,F,8.71766365304042
36,30,F,8.67561175193527
37,30,F,8.5999423167675
38,30,F,8.65097910459895
39,30,F,8.60978412026621
40,30,F,8.63106154293759
41,30,F,8.62265979602149
42,30,F,8.56183376707988
43,30,F,8.55751198489747
44,30,F,8.70328164151022
45,30,F,8.60443825507169
46,30,F,8.63714224379668
47,30,F,8.58943637657149
48,30,F,8.60396989217788
49,30,F,8.6096395840388
50,30,F,8.62536013037277
51,30,F,8.58679851292528
52,30,F,8.64983794794826
53,30,F,8.64569814147267
54,30,F,8.60301004006362
55,30,F,8.70426618943475
56,30,F,8.70518568567867
57,30,F,8.67006909045444
58,30,F,8.67021599930355
59,30,F,8.68590758480888
60,30,F,8.70181127980114
61,30,F,8.648388840541
62,30,F,8.64869044762326
63,30,F,8.61498989279449
64,30,F,8.57627687264101
65,30,F,8.66658943074574
66,30,F,8.63221001152104
67,30,F,8.72429900105475
68,30,F,8.61498530547812
69,30,F,8.57627119088826
70,30,F,8.71127601166084
71,30,F,8.73163562099237
72,30,F,8.60889614631988
73,30,F,8.63283386975998
74,30,F,8.62027295215971
75,30,F,8.64013703255227
76,30,F,8.64937920073714
77,30,F,8.61213386495516
78,30,F,8.67233713577626
79,30,F,8.67858678719585
80,30,F,8.65253778232055
81,30,F,8.53858280772983
82,30,F,8.69995049297382
83,30,F,8.66288883888481
84,30,F,8.62795663011593
85,30,F,8.6598342448108
86,30,F,8.63237809592758
87,30,F,8.6487915433248
88,30,F,8.65079041447298
89,30,F,8.61437399907569
90,30,F,8.64031565848783
91,30,F,8.64370140960648
92,30,F,8.65529104443475
93,30,F,8.57095435941127
94,30,F,8.62372449290851
95,30,F,8.6662572345955
96,30,F,8.59453498505249
97,30,F,8.58838109684438
98,30,F,8.63939003653728
99,30,F,8.60144239598446
100,30,F,8.69845721602138
1,31,F,8.68496984727781
2,31,F,8.69407899644056
3,31,F,8.68516531392112
4,31,F,8.65808504879359
5,31,F,8.63197553497557
6,31,F,8.60839487745354
7,31,F,8.63097048688926
8,31,F,8.62657305199286
9,31,F,8.73143555140379
10,31,F,8.67744978935369
11,31,F,8.74011296719888
12,31,F,8.69958199564676
13,31,F,8.67450016788318
14,31,F,8.67680609740786
15,31,F,8.64416208400669
16,31,F,8.69401338782013
17,31,F,8.71174450022836
18,31,F,8.66020030906356
19,31,F,8.69050799498118
20,31,F,8.5848168968973
21,31,F,8.73610851733616
22,31,F,8.73505701407088
23,31,F,8.6052056774208
24,31,F,8.61635835570814
25,31,F,8.56945502693333
26,31,F,8.64648709599047
27,31,F,8.64406513206055
28,31,F,8.66900194682067
29,31,F,8.57063697147443
30,31,F,8.65219073220982
31,31,F,8.6845455074077
32,31,F,8.61383608204641
33,31,F,8.65909659262212
34,31,F,8.69107774278871
35,31,F,8.72895315746062
36,31,F,8.67880793115342
37,31,F,8.61044229003743
38,31,F,8.65294246351056
39,31,F,8.61183889218239
40,31,F,8.63890955666455
41,31,F,8.63509633854057
42,31,F,8.56820128493237
43,31,F,8.56715519417378
44,31,F,8.69827051602871
45,31,F,8.60850860351125
46,31,F,8.6466116299803
47,31,F,8.59154662771886
48,31,F,8.61436754748175
49,31,F,8.61653644843168
50,31,F,8.63796492178098
51,31,F,8.59313042954963
52,31,F,8.65482987783325
53,31,F,8.65080663509318
54,31,F,8.60749847809776
55,31,F,8.71913583567179
56,31,F,8.70754928142612
57,31,F,8.67766005285115
58,31,F,8.68418714697105
59,31,F,8.69412506406136
60,31,F,8.70906943256246
61,31,F,8.65827939065732
62,31,F,8.64925139175811
63,31,F,8.62083205070823
64,31,F,8.57675860166426
65,31,F,8.66960125260987
66,31,F,8.64111346628177
67,31,F,8.72695298803032
68,31,F,8.62027554888039
69,31,F,8.58080811811997
70,31,F,8.72227318401854
71,31,F,8.73459446229428
72,31,F,8.61018598165922
73,31,F,8.64166583838072
74,31,F,8.62275209106977
75,31,F,8.64212477853527
76,31,F,8.65017075607728
77,31,F,8.61386909469099
78,31,F,8.68177562446306
79,31,F,8.68009106095675
80,31,F,8.66321766670658
81,31,F,8.53824916498895
82,31,F,8.7067505524904
83,31,F,8.67357087578752
84,31,F,8.63019110911193
85,31,F,8.66872802708062
86,31,F,8.63826873061995
87,31,F,8.65417317809915
88,31,F,8.650591836504
89,31,F,8.61548095671137
90,31,F,8.64411770275441
91,31,F,8.65024188850517
92,31,F,8.66213009372396
93,31,F,8.56414084908796
94,31,F,8.63387627267028
95,31,F,8.67378755241135
96,31,F,8.60304337553009
97,31,F,8.59094724580542
98,31,F,8.63798042740464
99,31,F,8.60175805348728
100,31,F,8.70472691324716
1,32,F,8.69222162214567
2,32,F,8.71913262566816
3,32,F,8.69330970255276
4,32,F,8.66831399035867
5,32,F,8.63542121059154
6,32,F,8.61416919080302
7,32,F,8.63776426487092
8,32,F,8.6277277280134
9,32,F,8.7395536896268
10,32,F,8.68399575019901
11,32,F,8.75153466178474
12,32,F,8.71259869743698
13,32,F,8.6755267550861
14,32,F,8.6922650932354
15,32,F,8.65416657144877
16,32,F,8.6936969043777
17,32,F,8.72364134592021
18,32,F,8.66956499754736
19,32,F,8.69846922182317
20,32,F,8.59044769319413
21,32,F,8.76137646444862
22,32,F,8.73887369777966
23,32,F,8.61032024223845
24,32,F,8.62989540612422
25,32,F,8.57124664398541
26,32,F,8.65682099838805
27,32,F,8.65679761825502
28,32,F,8.68133932920624
29,32,F,8.57813064826322
30,32,F,8.65623885341557
31,32,F,8.69328944405535
